image,true_label,full_ai_probability,spatial_only_ai_probability,frequency_only_ai_probability,full_minus_spatial_only,full_minus_frequency_only,branch_disagreement,spatial_supports_ai,frequency_supports_ai,path
TEMP_TEST\FAKE\736.jpg,FAKE,0.28537580370903015,0.28416863083839417,0.5113793015480042,0.0012071728706359863,-0.226003497838974,0.22721067070960999,0,0,TEMP_TEST\FAKE\736.jpg
TEMP_TEST\FAKE\743 (3).jpg,FAKE,0.5542445182800293,0.5567163825035095,0.5081334114074707,-0.0024718642234802246,0.046111106872558594,0.04858297109603882,0,0,TEMP_TEST\FAKE\743 (3).jpg
TEMP_TEST\FAKE\744 (2).jpg,FAKE,0.23446054756641388,0.23480290174484253,0.5088626742362976,-0.0003423541784286499,-0.27440212666988373,0.2740597724914551,0,0,TEMP_TEST\FAKE\744 (2).jpg
TEMP_TEST\FAKE\746 (3).jpg,FAKE,0.002565674250945449,0.002543651731684804,0.5111384391784668,2.2022519260644913e-05,-0.5085727649275213,0.508594787446782,0,0,TEMP_TEST\FAKE\746 (3).jpg
TEMP_TEST\FAKE\749 (4).jpg,FAKE,0.06297829002141953,0.06276749819517136,0.5107343196868896,0.00021079182624816895,-0.4477560296654701,0.4479668214917183,0,0,TEMP_TEST\FAKE\749 (4).jpg
TEMP_TEST\FAKE\75 (3).jpg,FAKE,0.22217753529548645,0.22433161735534668,0.5078550577163696,-0.0021540820598602295,-0.2856775224208832,0.28352344036102295,0,0,TEMP_TEST\FAKE\75 (3).jpg
TEMP_TEST\FAKE\754 (4).jpg,FAKE,0.32845616340637207,0.3287324607372284,0.5102593898773193,-0.00027629733085632324,-0.18180322647094727,0.18152692914009094,0,0,TEMP_TEST\FAKE\754 (4).jpg
TEMP_TEST\FAKE\757 (3).jpg,FAKE,0.1276206523180008,0.12710990011692047,0.5110793709754944,0.0005107522010803223,-0.3834587186574936,0.3839694708585739,0,0,TEMP_TEST\FAKE\757 (3).jpg
TEMP_TEST\FAKE\765 (9).jpg,FAKE,0.4474462568759918,0.44903799891471863,0.5082955360412598,-0.0015917420387268066,-0.060849279165267944,0.05925753712654114,0,0,TEMP_TEST\FAKE\765 (9).jpg
TEMP_TEST\FAKE\772 (3).jpg,FAKE,0.03737562894821167,0.03756653144955635,0.5082793831825256,-0.00019090250134468079,-0.47090375423431396,0.4707128517329693,0,0,TEMP_TEST\FAKE\772 (3).jpg
TEMP_TEST\FAKE\78 (4).jpg,FAKE,0.3302237093448639,0.3297578692436218,0.5105370283126831,0.00046584010124206543,-0.1803133189678192,0.18077915906906128,0,0,TEMP_TEST\FAKE\78 (4).jpg
TEMP_TEST\FAKE\787.jpg,FAKE,0.5205382108688354,0.5195491313934326,0.5102308988571167,0.000989079475402832,0.01030731201171875,0.009318232536315918,0,0,TEMP_TEST\FAKE\787.jpg
TEMP_TEST\FAKE\793 (10).jpg,FAKE,0.5230651497840881,0.5229426622390747,0.5104380249977112,0.00012248754501342773,0.012627124786376953,0.012504637241363525,0,0,TEMP_TEST\FAKE\793 (10).jpg
TEMP_TEST\FAKE\80 (6).jpg,FAKE,0.3788401782512665,0.37939393520355225,0.5091874003410339,-0.0005537569522857666,-0.13034722208976746,0.1297934651374817,0,0,TEMP_TEST\FAKE\80 (6).jpg
TEMP_TEST\FAKE\80 (8).jpg,FAKE,0.001405081246048212,0.0014025878626853228,0.5102594494819641,2.49338336288929e-06,-0.5088543682359159,0.5088568616192788,0,0,TEMP_TEST\FAKE\80 (8).jpg
TEMP_TEST\FAKE\801 (9).jpg,FAKE,0.2709202170372009,0.2712884843349457,0.508708655834198,-0.000368267297744751,-0.23778843879699707,0.23742017149925232,0,0,TEMP_TEST\FAKE\801 (9).jpg
TEMP_TEST\FAKE\808 (9).jpg,FAKE,0.07309671491384506,0.07318677753210068,0.5088948607444763,-9.006261825561523e-05,-0.43579814583063126,0.43570808321237564,0,0,TEMP_TEST\FAKE\808 (9).jpg
TEMP_TEST\FAKE\809 (3).jpg,FAKE,0.3753034174442291,0.3755287528038025,0.5099062323570251,-0.00022533535957336426,-0.13460281491279602,0.13437747955322266,0,0,TEMP_TEST\FAKE\809 (3).jpg
TEMP_TEST\FAKE\814 (3).jpg,FAKE,0.21501819789409637,0.21517257392406464,0.5094389319419861,-0.00015437602996826172,-0.2944207340478897,0.29426635801792145,0,0,TEMP_TEST\FAKE\814 (3).jpg
TEMP_TEST\FAKE\817 (10).jpg,FAKE,0.3893706798553467,0.38779687881469727,0.510762095451355,0.001573801040649414,-0.1213914155960083,0.12296521663665771,0,0,TEMP_TEST\FAKE\817 (10).jpg
TEMP_TEST\FAKE\817 (3).jpg,FAKE,0.482393354177475,0.4904385507106781,0.5053451061248779,-0.008045196533203125,-0.022951751947402954,0.014906555414199829,0,0,TEMP_TEST\FAKE\817 (3).jpg
TEMP_TEST\FAKE\82 (10).jpg,FAKE,0.142438605427742,0.14198222756385803,0.5104386806488037,0.00045637786388397217,-0.3680000752210617,0.3684564530849457,0,0,TEMP_TEST\FAKE\82 (10).jpg
TEMP_TEST\FAKE\820 (4).jpg,FAKE,0.21861520409584045,0.21944476664066315,0.5087224841117859,-0.0008295625448226929,-0.29010728001594543,0.28927771747112274,0,0,TEMP_TEST\FAKE\820 (4).jpg
TEMP_TEST\FAKE\820 (5).jpg,FAKE,0.13260629773139954,0.13185417652130127,0.5102819204330444,0.0007521212100982666,-0.3776756227016449,0.37842774391174316,0,0,TEMP_TEST\FAKE\820 (5).jpg
TEMP_TEST\FAKE\822 (8).jpg,FAKE,0.03439360857009888,0.03452076017856598,0.5092042684555054,-0.00012715160846710205,-0.4748106598854065,0.4746835082769394,0,0,TEMP_TEST\FAKE\822 (8).jpg
TEMP_TEST\FAKE\823 (3).jpg,FAKE,0.4914973974227905,0.4965686798095703,0.506148636341095,-0.005071282386779785,-0.014651238918304443,0.009579956531524658,0,0,TEMP_TEST\FAKE\823 (3).jpg
TEMP_TEST\FAKE\829 (3).jpg,FAKE,0.115630142390728,0.11639197170734406,0.5070777535438538,-0.0007618293166160583,-0.39144761115312576,0.3906857818365097,0,0,TEMP_TEST\FAKE\829 (3).jpg
TEMP_TEST\FAKE\830 (3).jpg,FAKE,0.5376647114753723,0.5358946919441223,0.5116882920265198,0.00177001953125,0.02597641944885254,0.02420639991760254,0,0,TEMP_TEST\FAKE\830 (3).jpg
TEMP_TEST\FAKE\832 (3).jpg,FAKE,0.031074855476617813,0.031187154352664948,0.5084587931632996,-0.0001122988760471344,-0.47738393768668175,0.4772716388106346,0,0,TEMP_TEST\FAKE\832 (3).jpg
TEMP_TEST\FAKE\844 (10).jpg,FAKE,0.05712725967168808,0.05660254880785942,0.5112357139587402,0.0005247108638286591,-0.45410845428705215,0.4546331651508808,0,0,TEMP_TEST\FAKE\844 (10).jpg
TEMP_TEST\FAKE\844 (9).jpg,FAKE,0.2530585825443268,0.2546972930431366,0.5074302554130554,-0.0016387104988098145,-0.25437167286872864,0.2527329623699188,0,0,TEMP_TEST\FAKE\844 (9).jpg
TEMP_TEST\FAKE\852 (8).jpg,FAKE,0.2923945486545563,0.2951028048992157,0.5066186189651489,-0.002708256244659424,-0.21422407031059265,0.21151581406593323,0,0,TEMP_TEST\FAKE\852 (8).jpg
TEMP_TEST\FAKE\854.jpg,FAKE,0.2686040699481964,0.26751837134361267,0.5100895166397095,0.0010856986045837402,-0.24148544669151306,0.2425711452960968,0,0,TEMP_TEST\FAKE\854.jpg
TEMP_TEST\FAKE\855 (5).jpg,FAKE,0.03403254598379135,0.034009166061878204,0.5091638565063477,2.3379921913146973e-05,-0.4751313105225563,0.47515469044446945,0,0,TEMP_TEST\FAKE\855 (5).jpg
TEMP_TEST\FAKE\858 (2).jpg,FAKE,0.5437056422233582,0.5418959259986877,0.5127682685852051,0.0018097162246704102,0.030937373638153076,0.029127657413482666,0,0,TEMP_TEST\FAKE\858 (2).jpg
TEMP_TEST\FAKE\86 (10).jpg,FAKE,0.4333198666572571,0.4320391118526459,0.5104488134384155,0.001280754804611206,-0.07712894678115845,0.07840970158576965,0,0,TEMP_TEST\FAKE\86 (10).jpg
TEMP_TEST\FAKE\86.jpg,FAKE,0.05019819736480713,0.050139911472797394,0.5095626711845398,5.828589200973511e-05,-0.45936447381973267,0.4594227597117424,0,0,TEMP_TEST\FAKE\86.jpg
TEMP_TEST\FAKE\864 (9).jpg,FAKE,0.005846395622938871,0.005812581162899733,0.5098772048950195,3.3814460039138794e-05,-0.5040308092720807,0.5040646237321198,0,0,TEMP_TEST\FAKE\864 (9).jpg
TEMP_TEST\FAKE\873 (3).jpg,FAKE,0.4248584806919098,0.42567333579063416,0.5085633397102356,-0.0008148550987243652,-0.0837048590183258,0.08289000391960144,0,0,TEMP_TEST\FAKE\873 (3).jpg
TEMP_TEST\FAKE\873 (9).jpg,FAKE,0.19294953346252441,0.19323576986789703,0.509585976600647,-0.00028623640537261963,-0.31663644313812256,0.31635020673274994,0,0,TEMP_TEST\FAKE\873 (9).jpg
TEMP_TEST\FAKE\874 (3).jpg,FAKE,0.4382229745388031,0.4375411868095398,0.510750412940979,0.0006817877292633057,-0.0725274384021759,0.07320922613143921,0,0,TEMP_TEST\FAKE\874 (3).jpg
TEMP_TEST\FAKE\876 (3).jpg,FAKE,0.28190672397613525,0.2832871973514557,0.5080631375312805,-0.0013804733753204346,-0.22615641355514526,0.22477594017982483,0,0,TEMP_TEST\FAKE\876 (3).jpg
TEMP_TEST\FAKE\880 (9).jpg,FAKE,0.20898722112178802,0.20848405361175537,0.5085835456848145,0.0005031675100326538,-0.29959632456302643,0.3000994920730591,0,0,TEMP_TEST\FAKE\880 (9).jpg
TEMP_TEST\FAKE\884.jpg,FAKE,0.4844181537628174,0.48246535658836365,0.5114933252334595,0.0019527971744537354,-0.02707517147064209,0.029027968645095825,0,0,TEMP_TEST\FAKE\884.jpg
TEMP_TEST\FAKE\887 (3).jpg,FAKE,0.10709487646818161,0.10827630758285522,0.5067843794822693,-0.0011814311146736145,-0.3996895030140877,0.39850807189941406,0,0,TEMP_TEST\FAKE\887 (3).jpg
TEMP_TEST\FAKE\888 (9).jpg,FAKE,0.035358112305402756,0.035441264510154724,0.5079824924468994,-8.315220475196838e-05,-0.47262438014149666,0.4725412279367447,0,0,TEMP_TEST\FAKE\888 (9).jpg
TEMP_TEST\FAKE\889 (4).jpg,FAKE,0.4896546006202698,0.4916608929634094,0.507392942905426,-0.0020062923431396484,-0.01773834228515625,0.0157320499420166,0,0,TEMP_TEST\FAKE\889 (4).jpg
TEMP_TEST\FAKE\89 (3).jpg,FAKE,0.29159799218177795,0.29260146617889404,0.5083304047584534,-0.0010034739971160889,-0.21673241257667542,0.21572893857955933,0,0,TEMP_TEST\FAKE\89 (3).jpg
TEMP_TEST\FAKE\891 (5).jpg,FAKE,0.29881834983825684,0.2968846261501312,0.5101767182350159,0.0019337236881256104,-0.21135836839675903,0.21329209208488464,0,0,TEMP_TEST\FAKE\891 (5).jpg
TEMP_TEST\FAKE\9 (5).jpg,FAKE,0.14558236300945282,0.14726142585277557,0.5077849626541138,-0.001679062843322754,-0.36220259964466095,0.3605235368013382,0,0,TEMP_TEST\FAKE\9 (5).jpg
TEMP_TEST\FAKE\911 (8).jpg,FAKE,0.4859561324119568,0.4865979552268982,0.5095569491386414,-0.0006418228149414062,-0.02360081672668457,0.022958993911743164,0,0,TEMP_TEST\FAKE\911 (8).jpg
TEMP_TEST\FAKE\912 (8).jpg,FAKE,0.5085519552230835,0.5093736052513123,0.5097270607948303,-0.0008216500282287598,-0.0011751055717468262,0.0003534555435180664,0,0,TEMP_TEST\FAKE\912 (8).jpg
TEMP_TEST\FAKE\912 (9).jpg,FAKE,0.3808881640434265,0.3799586296081543,0.5102081298828125,0.0009295344352722168,-0.129319965839386,0.1302495002746582,0,0,TEMP_TEST\FAKE\912 (9).jpg
TEMP_TEST\FAKE\913 (4).jpg,FAKE,0.05869448930025101,0.059222228825092316,0.5087233781814575,-0.0005277395248413086,-0.4500288888812065,0.4495011493563652,0,0,TEMP_TEST\FAKE\913 (4).jpg
TEMP_TEST\FAKE\920 (2).jpg,FAKE,0.10452118515968323,0.10388971120119095,0.5106138586997986,0.000631473958492279,-0.40609267354011536,0.40672414749860764,0,0,TEMP_TEST\FAKE\920 (2).jpg
TEMP_TEST\FAKE\922 (3).jpg,FAKE,0.27299758791923523,0.27182719111442566,0.5101305246353149,0.0011703968048095703,-0.2371329367160797,0.23830333352088928,0,0,TEMP_TEST\FAKE\922 (3).jpg
TEMP_TEST\FAKE\927 (6).jpg,FAKE,0.4404562711715698,0.4391964375972748,0.5105417966842651,0.001259833574295044,-0.07008552551269531,0.07134535908699036,0,0,TEMP_TEST\FAKE\927 (6).jpg
TEMP_TEST\FAKE\930 (10).jpg,FAKE,0.14736813306808472,0.14807510375976562,0.5090858340263367,-0.0007069706916809082,-0.36171770095825195,0.36101073026657104,0,0,TEMP_TEST\FAKE\930 (10).jpg
TEMP_TEST\FAKE\930 (6).jpg,FAKE,0.5384092330932617,0.537053644657135,0.5104599595069885,0.001355588436126709,0.027949273586273193,0.026593685150146484,0,0,TEMP_TEST\FAKE\930 (6).jpg
TEMP_TEST\FAKE\934 (8).jpg,FAKE,0.3649911880493164,0.365130215883255,0.509804904460907,-0.00013902783393859863,-0.14481371641159058,0.14467468857765198,0,0,TEMP_TEST\FAKE\934 (8).jpg
TEMP_TEST\FAKE\935 (3).jpg,FAKE,0.30192095041275024,0.30218085646629333,0.5085447430610657,-0.0002599060535430908,-0.20662379264831543,0.20636388659477234,0,0,TEMP_TEST\FAKE\935 (3).jpg
TEMP_TEST\FAKE\938 (10).jpg,FAKE,0.4498444199562073,0.45046132802963257,0.5098655819892883,-0.000616908073425293,-0.060021162033081055,0.05940425395965576,0,0,TEMP_TEST\FAKE\938 (10).jpg
TEMP_TEST\FAKE\94 (6).jpg,FAKE,0.4811691641807556,0.48073795437812805,0.510429322719574,0.0004312098026275635,-0.02926015853881836,0.029691368341445923,0,0,TEMP_TEST\FAKE\94 (6).jpg
TEMP_TEST\FAKE\940 (9).jpg,FAKE,0.2640109956264496,0.2642914950847626,0.5081784725189209,-0.0002804994583129883,-0.2441674768924713,0.24388697743415833,0,0,TEMP_TEST\FAKE\940 (9).jpg
TEMP_TEST\FAKE\944 (2).jpg,FAKE,0.005287650506943464,0.00526946596801281,0.5099645256996155,1.8184538930654526e-05,-0.504676875192672,0.5046950597316027,0,0,TEMP_TEST\FAKE\944 (2).jpg
TEMP_TEST\FAKE\944 (8).jpg,FAKE,0.4990677237510681,0.5019721388816833,0.5080406069755554,-0.0029044151306152344,-0.008972883224487305,0.00606846809387207,0,0,TEMP_TEST\FAKE\944 (8).jpg
TEMP_TEST\FAKE\945 (6).jpg,FAKE,0.1961369514465332,0.19669003784656525,0.5098555684089661,-0.0005530864000320435,-0.31371861696243286,0.3131655305624008,0,0,TEMP_TEST\FAKE\945 (6).jpg
TEMP_TEST\FAKE\956 (3).jpg,FAKE,0.03531498834490776,0.035151753574609756,0.5101162791252136,0.00016323477029800415,-0.47480129078030586,0.47496452555060387,0,0,TEMP_TEST\FAKE\956 (3).jpg
TEMP_TEST\FAKE\957 (5).jpg,FAKE,0.5071475505828857,0.5071887373924255,0.5089390277862549,-4.118680953979492e-05,-0.0017914772033691406,0.0017502903938293457,0,0,TEMP_TEST\FAKE\957 (5).jpg
TEMP_TEST\FAKE\959 (10).jpg,FAKE,0.5219847559928894,0.520969033241272,0.510758638381958,0.0010157227516174316,0.011226117610931396,0.010210394859313965,0,0,TEMP_TEST\FAKE\959 (10).jpg
TEMP_TEST\FAKE\97 (2).jpg,FAKE,0.4793618619441986,0.47922950983047485,0.5098536610603333,0.00013235211372375488,-0.030491799116134644,0.0306241512298584,0,0,TEMP_TEST\FAKE\97 (2).jpg
TEMP_TEST\FAKE\971 (10).jpg,FAKE,0.40505853295326233,0.4035757780075073,0.5106649994850159,0.0014827549457550049,-0.10560646653175354,0.10708922147750854,0,0,TEMP_TEST\FAKE\971 (10).jpg
TEMP_TEST\FAKE\971 (8).jpg,FAKE,0.08910202980041504,0.08914510905742645,0.5094766020774841,-4.3079257011413574e-05,-0.4203745722770691,0.4203314930200577,0,0,TEMP_TEST\FAKE\971 (8).jpg
TEMP_TEST\FAKE\975 (9).jpg,FAKE,0.2524434030056,0.25223538279533386,0.5083972811698914,0.00020802021026611328,-0.2559538781642914,0.2561618983745575,0,0,TEMP_TEST\FAKE\975 (9).jpg
TEMP_TEST\FAKE\977 (9).jpg,FAKE,0.32090336084365845,0.32228100299835205,0.5090029835700989,-0.0013776421546936035,-0.18809962272644043,0.18672198057174683,0,0,TEMP_TEST\FAKE\977 (9).jpg
TEMP_TEST\FAKE\978.jpg,FAKE,0.42827123403549194,0.42957860231399536,0.5083935260772705,-0.001307368278503418,-0.08012229204177856,0.07881492376327515,0,0,TEMP_TEST\FAKE\978.jpg
TEMP_TEST\FAKE\979 (3).jpg,FAKE,0.4128848612308502,0.4116130769252777,0.5114763975143433,0.0012717843055725098,-0.09859153628349304,0.09986332058906555,0,0,TEMP_TEST\FAKE\979 (3).jpg
TEMP_TEST\FAKE\982 (3).jpg,FAKE,0.1273600161075592,0.12937457859516144,0.5063782334327698,-0.002014562487602234,-0.37901821732521057,0.37700365483760834,0,0,TEMP_TEST\FAKE\982 (3).jpg
TEMP_TEST\FAKE\985 (8).jpg,FAKE,0.41510623693466187,0.4126723110675812,0.5109759569168091,0.0024339258670806885,-0.09586971998214722,0.0983036458492279,0,0,TEMP_TEST\FAKE\985 (8).jpg
TEMP_TEST\FAKE\989 (6).jpg,FAKE,0.001744463574141264,0.001753513002768159,0.5086630582809448,-9.049428626894951e-06,-0.5069185947068036,0.5069095452781767,0,0,TEMP_TEST\FAKE\989 (6).jpg
TEMP_TEST\FAKE\99 (9).jpg,FAKE,0.5287502408027649,0.5360409617424011,0.5049107074737549,-0.0072907209396362305,0.02383953332901001,0.03113025426864624,0,0,TEMP_TEST\FAKE\99 (9).jpg
TEMP_TEST\FAKE\993 (8).jpg,FAKE,0.04013483226299286,0.040062908083200455,0.5095902681350708,7.192417979240417e-05,-0.46945543587207794,0.46952736005187035,0,0,TEMP_TEST\FAKE\993 (8).jpg
TEMP_TEST\FAKE\995 (9).jpg,FAKE,0.22492536902427673,0.22405220568180084,0.510087251663208,0.0008731633424758911,-0.2851618826389313,0.28603504598140717,0,0,TEMP_TEST\FAKE\995 (9).jpg
